invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit,invoicePaidBy,invoicePaidStatus,invoiceDate
49086,393.3,393.3,-6.7,5,20.7,40,Cash,Full Paid,7/11/2019 9:54
49087,30,30,0,0,0,3.92,Cash,Full Paid,7/10/2019 10:51
49088,180,180,0,0,0,45,Cash,Full Paid,7/10/2019 10:52
49089,280,280,0,0,5,114.37,Cash,Full Paid,7/10/2019 10:53
49090,200,200,0,0,9.05,20.25,Cash,Full Paid,7/11/2019 8:58
49091,60,60,0,0,6.88,0.16,Cash,Full Paid,7/11/2019 8:59
49092,18,18,0,0,0,3.94,Cash,Full Paid,7/11/2019 9:04
49093,200,200,0,0,2.6,23.94,Cash,Full Paid,7/11/2019 9:14
49094,900,900,0,0,20,27.84,Cash,Full Paid,7/11/2019 9:21
49095,1240,1240,0,2,31,153,Cash,Full Paid,7/11/2019 9:58
49096,20,20,0,0,0.64,2.06,Cash,Full Paid,7/11/2019 10:05
49097,74.14,74.14,0,0,0,11.42,Cash,Full Paid,7/11/2019 10:19
49098,47.88,47.88,0,0,0,6.24,Cash,Full Paid,7/11/2019 10:27
49099,140,140,0,0,3.2,15.9,Cash,Full Paid,7/11/2019 10:44
49100,660,660,0,0,5,82.34,Cash,Full Paid,7/11/2019 10:47
49101,330,330,0,0,9,33.3,Cash,Full Paid,8/3/2019 8:09
49102,270,270,0,0,9,28,Cash,Full Paid,7/11/2019 10:55
49103,1396.46,1396.46,0,5,73.5,119.712,Cash,Full Paid,7/11/2019 11:02
49104,170,170,0,0,1,22.94,Cash,Full Paid,7/11/2019 11:05
49105,64.9,64.9,0,0,0,8.5,Cash,Full Paid,7/11/2019 11:22
49106,3172.79,3172.79,0,5,166.99,274.891,Cash,Full Paid,7/11/2019 11:27
49107,144,144,0,0,51,7.5,Cash,Full Paid,7/11/2019 11:28
49108,830,830,0,0,15,62,Cash,Full Paid,7/11/2019 11:35
49109,320,320,0,0,3.2,38.8,Cash,Full Paid,7/11/2019 11:42
49110,220,220,0,0,5,47.5,Cash,Full Paid,7/11/2019 11:42
49111,120,120,0,0,5,7.5,Cash,Full Paid,7/11/2019 11:42
49112,329.65,329.65,0,5,17.35,30.17,Cash,Full Paid,7/11/2019 11:53
49113,90,90,0,0,3.5,8,Cash,Full Paid,7/11/2019 11:59
49114,210,210,0,0,4,24,Cash,Full Paid,7/11/2019 12:28
49115,75,75,0,0,1.32,9.35,Cash,Full Paid,7/11/2019 12:41
49116,70,70,0,0,3.5,12.16,Cash,Full Paid,7/11/2019 12:42
49117,45,45,0,0,0,8.6,Cash,Full Paid,7/11/2019 12:54
49118,100,100,0,0,0,13,Cash,Full Paid,7/11/2019 1:01
49119,75,75,0,0,0,9.8,Cash,Full Paid,7/11/2019 1:20
49120,500,500,0,0,12.8,53.33,Cash,Full Paid,7/11/2019 1:37
49121,3350,0,3350,0,125,118.25,Credit,Not Paid,7/11/2019 1:39
49122,60,60,0,0,0,7,Cash,Full Paid,7/11/2019 1:40
49123,500,500,0,0,10,84.75,Cash,Full Paid,7/11/2019 4:10
49124,230,230,0,0,5,27.9,Cash,Full Paid,7/11/2019 4:16
49125,360,360,0,0,10,9.24,Cash,Full Paid,7/11/2019 4:22
49126,513,513,0,5,27,43,Cash,Full Paid,7/11/2019 4:45
49127,41.28,41.28,0,0,0,5.71,Cash,Full Paid,7/11/2019 4:52
49128,250,250,0,0,0,36.35,Cash,Full Paid,7/11/2019 5:03
49129,2940,2940,0,0,127.46,190.88,Cash,Full Paid,7/11/2019 5:18
49130,239.05,239.05,0,0,0,31.2,Cash,Full Paid,7/11/2019 5:25
49131,360,360,0,0,8.9,40.3,Cash,Full Paid,7/11/2019 5:27
49132,70,70,0,0,0,12,Cash,Full Paid,7/11/2019 5:27
49133,280,280,0,0,10,27.82,Cash,Full Paid,7/11/2019 5:30
49134,150,150,0,0,4,16.6,Cash,Full Paid,7/11/2019 5:34
49135,20,20,0,0,0,2.6,Cash,Full Paid,7/11/2019 5:44
49136,950,950,0,0,41.9,90.1,Cash,Full Paid,7/11/2019 6:04
49137,30,30,0,0,0,8.72,Cash,Full Paid,7/11/2019 6:07
49138,800,800,0,0,16,90.8,Cash,Full Paid,7/11/2019 6:14
49139,50,50,0,0,0,6.52,Cash,Full Paid,7/11/2019 6:15
49140,304,304,0,5,16,25.5,Cash,Full Paid,7/11/2019 6:17
49141,75,75,0,0,2,8.4,Cash,Full Paid,7/11/2019 6:17
49142,20,20,0,0,0,6.4,Cash,Full Paid,7/11/2019 6:23
49143,320,320,0,0,2,37.5,Cash,Full Paid,7/11/2019 6:28
49144,29.4,29.4,0,0,0,3.92,Cash,Full Paid,7/11/2019 6:30
49145,300,300,0,0,5.44,35.2,Cash,Full Paid,7/11/2019 6:30
49146,55,55,0,0,0,5,Cash,Full Paid,7/11/2019 7:46
49147,709.54,709.54,0,5,37.34,61.776,Cash,Full Paid,7/11/2019 6:33
49148,2000,2000,0,0,80,176.75,Cash,Full Paid,7/11/2019 6:40
49149,1280,1280,0,5,70,105.5,Cash,Full Paid,7/11/2019 6:42
49150,140,140,0,0,3,18,Cash,Full Paid,7/11/2019 6:45
49151,60,60,0,0,0.3,7.2,Cash,Full Paid,7/11/2019 6:46
49152,437.48,437.48,0,5,23.03,37.155,Cash,Full Paid,7/11/2019 6:53
49153,380,380,0,5,22.46,33.517,Cash,Full Paid,7/11/2019 6:55
49154,810,810,0,0,8,97.52,Cash,Full Paid,7/11/2019 6:57
49155,500,500,0,0,6,63.5,Cash,Full Paid,7/11/2019 7:06
49156,239.78,239.78,0,5,12.62,45.58,Cash,Full Paid,7/11/2019 7:07
49157,190,190,0,0,0,24,Cash,Full Paid,7/11/2019 7:08
49158,430,430,0,0,0,60.05,Cash,Full Paid,7/11/2019 7:11
49159,387.98,387.98,0,5,20.42,32.78,Cash,Full Paid,7/11/2019 7:11
49160,150,150,0,0,4.4,18.1,Cash,Full Paid,7/11/2019 7:12
49161,100,100,0,0,0,10.71,Cash,Full Paid,7/11/2019 7:13
49162,47.74,47.74,0,0,0,7.17,Cash,Full Paid,7/11/2019 7:13
49163,120,120,0,0,1.5,15.27,Cash,Full Paid,7/11/2019 7:14
49164,460,460,0,0,8.87,65.67,Cash,Full Paid,7/11/2019 7:17
49165,20,20,0,0,1.15,1.6,Cash,Full Paid,7/11/2019 7:18
49166,1630,1630,0,0,47.5,129.5,Cash,Full Paid,7/11/2019 7:22
49167,1000,1000,0,0,29.2,77.4,Cash,Full Paid,7/11/2019 7:31
49168,180,180,0,0,0,22.62,Cash,Full Paid,7/11/2019 7:32
49169,48,48,0,0,0,6,Cash,Full Paid,7/11/2019 7:34
49170,200,200,0,0,0,51.4,Cash,Full Paid,7/11/2019 7:35
49171,350,350,0,0,10,37,Cash,Full Paid,7/11/2019 7:37
49172,100,100,0,0,0,13,Cash,Full Paid,7/11/2019 7:37
49173,1359.94,1359.94,0,3,42.06,142.94,Cash,Full Paid,7/11/2019 7:37
49174,220,220,0,0,0,33,Cash,Full Paid,7/11/2019 7:38
49175,422.28,422.28,0,5,22.23,35.775,Cash,Full Paid,7/11/2019 7:40
49176,45,45,0,0,0,8.6,Cash,Full Paid,7/11/2019 7:40
49177,600,600,0,0,24.1,57.36,Cash,Full Paid,7/11/2019 7:46
49178,314.93,314.93,0,5,16.58,23.925,Cash,Full Paid,7/11/2019 7:49
49179,239.1,239.1,0,5,12.58,18.656,Cash,Full Paid,7/11/2019 7:49
49180,140.01,140.01,0,0,0,19.04,Cash,Full Paid,7/11/2019 7:55
49181,30,30,0,0,1.5,2.61,Cash,Full Paid,7/11/2019 7:55
49182,800,800,0,0,30,75.93,Cash,Full Paid,7/11/2019 7:57
49183,240.97,240.97,0,3,7.45,31.5074,Cash,Full Paid,7/11/2019 7:59
49184,650,650,0,0,20,62,Cash,Full Paid,7/11/2019 8:02
49185,680,680,0,0,6.6,79.99,Cash,Full Paid,7/11/2019 8:04
49186,150,150,0,0,0,25,Cash,Full Paid,7/11/2019 8:07
49187,2800,2800,0,0,166.44,219.65,Cash,Full Paid,7/11/2019 8:08
49188,430,0,430,0,7.04,51.48,Credit,Not Paid,7/11/2019 8:20
49189,175.33,175.33,0,5,9.23,15.372,Cash,Full Paid,7/11/2019 8:22
49190,190,190,0,0,0,27.61,Cash,Full Paid,7/11/2019 8:24
49191,170,170,0,0,0,22,Cash,Full Paid,7/11/2019 8:25
49192,10,10,0,0,0,1.5,Cash,Full Paid,7/11/2019 8:26
49193,380,380,0,5,22.91,33.995,Cash,Full Paid,7/11/2019 8:28
49194,150,150,0,0,0,14.99,Cash,Full Paid,7/11/2019 8:28
49195,230,230,0,0,3.1,23.69,Cash,Full Paid,7/11/2019 8:30
49196,230,230,0,0,1,32.5,Cash,Full Paid,7/11/2019 8:30
49197,37,37,0,0,0.33,4.54,Cash,Full Paid,7/11/2019 8:32
49198,760,760,0,0,30,80.7,Cash,Full Paid,7/11/2019 8:32
49199,270,270,0,0,6.7,40.1,Cash,Full Paid,7/11/2019 8:34
49200,240,240,0,0,5,27,Cash,Full Paid,7/11/2019 8:39
49201,653.2,653.2,0,3,20.2,175.398,Cash,Full Paid,7/11/2019 8:41
49202,499.2,499.2,0,4,20.8,47.2,Cash,Full Paid,7/11/2019 8:41
49203,60,60,0,0,0,7.84,Cash,Full Paid,7/11/2019 8:42
49204,80,80,0,0,0,12,Cash,Full Paid,7/11/2019 8:44
49205,160,160,0,0,5,14.65,Cash,Full Paid,7/11/2019 8:44
49206,75,75,0,0,0,15,Cash,Full Paid,7/11/2019 8:45
49207,55,55,0,0,0,5,Cash,Full Paid,7/11/2019 8:47
49208,817.08,817.08,0,5,43,70.576,Cash,Full Paid,7/11/2019 8:50
49209,100,100,0,0,0,18,Cash,Full Paid,7/11/2019 8:53
49210,25,25,0,0,0,5,Cash,Full Paid,7/11/2019 8:53
49211,331.74,331.74,0,3,10.26,37.62,Cash,Full Paid,7/11/2019 8:57
49212,153.33,153.33,0,5,8.07,13.02,Cash,Full Paid,7/11/2019 9:04
49213,2400,2400,0,3.5,95.01,131.815,Cash,Full Paid,7/11/2019 9:05
49214,311.03,311.03,0,5,16.37,31.73,Cash,Full Paid,7/11/2019 9:06
49215,1430,1430,0,3.5,54,83,Cash,Full Paid,7/11/2019 9:07
49216,80,80,0,0,0,10.44,Cash,Full Paid,7/11/2019 9:08
49217,478.66,478.66,0,5,25.19,44.3075,Cash,Full Paid,7/11/2019 9:09
49218,180,180,0,0,3.44,19.88,Cash,Full Paid,7/11/2019 9:10
49219,103.36,103.36,0,5,5.44,8.44,Cash,Full Paid,7/11/2019 9:14
49220,440,440,0,0,12.6,46,Cash,Full Paid,7/11/2019 9:21
49221,170.9,170.9,0,0,0,22.3,Cash,Full Paid,7/11/2019 9:26
49222,248.9,248.9,0,5,13.1,20.9,Cash,Full Paid,7/11/2019 9:28
49223,294.55,294.55,0,5,15.5,32.6475,Cash,Full Paid,7/11/2019 9:29
49224,180,180,0,0,2.74,23.6,Cash,Full Paid,7/11/2019 9:30
49225,179.7,179.7,0,0,0,23.69,Cash,Full Paid,7/11/2019 9:33
49226,560,560,0,5,31.25,45.7475,Cash,Full Paid,7/11/2019 9:39
49227,20,20,0,0,0,2.62,Cash,Full Paid,7/11/2019 9:39
49228,380,380,0,0,10,36.5,Cash,Full Paid,7/11/2019 9:42
49229,40,40,0,0,4,1.8,Cash,Full Paid,7/11/2019 9:43
49230,2469.44,2469.44,-30.56,3.5,89.57,166.33,Cash,Full Paid,7/21/2019 1:36
49231,43.88,43.88,0,0,0,6.26,Cash,Full Paid,7/11/2019 9:47
49232,272.12,272.12,0,5,14.32,21.998,Cash,Full Paid,7/11/2019 9:48
49233,152,152,0,5,8,16.8,Cash,Full Paid,7/11/2019 9:56
49234,320.97,320.97,0,5,16.89,27.267,Cash,Full Paid,7/11/2019 10:01
49235,260,260,0,0,10,24.5,Cash,Full Paid,7/11/2019 10:03
49236,5488.78,3000,2488.78,5,288.88,475.38,Cash,Advance,7/12/2019 9:46
49237,38,38,0,0,0,4.84,Cash,Full Paid,7/11/2019 10:04
49238,70,70,0,0,3.33,7,Cash,Full Paid,7/11/2019 10:06
49239,716.3,716.3,0,5,37.7,86.47,Cash,Full Paid,7/11/2019 10:09
49240,30,30,0,0,0,7.2,Cash,Full Paid,7/11/2019 10:15
49241,1120,0,1120,0,44.17,107.91,Credit,Not Paid,7/11/2019 11:07
49242,1120,1120,0,0,51.5,101.38,Cash,Full Paid,7/11/2019 10:23
49243,1876,1876,0,5,98.74,159.653,Cash,Full Paid,7/11/2019 10:25
49244,450,450,0,0,15,14.61,Cash,Full Paid,7/11/2019 10:28
49245,781.82,781.82,0,3,24.18,75.6,Cash,Full Paid,7/11/2019 10:44
49246,850,850,0,0,21.44,107.64,Cash,Full Paid,7/11/2019 10:46
49247,120,0,120,0,0,11.65,Credit,Not Paid,7/11/2019 10:47
49248,1420.95,1420.95,0,3,43.95,233.353,Cash,Full Paid,7/11/2019 10:55
49249,207.7,207.7,0,5,10.93,18.4285,Cash,Full Paid,7/11/2019 10:58
49250,430,430,0,0,13.1,41.3,Cash,Full Paid,7/11/2019 10:59
49251,800,800,0,0,39.05,70.26,Cash,Full Paid,7/11/2019 11:26
49252,1650,1650,0,0,55.42,170.52,Cash,Full Paid,7/12/2019 11:28
49253,210,210,0,0,6,25.1,Cash,Full Paid,7/12/2019 4:16
49254,50,50,0,0,5,2,Cash,Full Paid,7/12/2019 4:28
49255,2557.25,2557.25,0,3.5,92.75,148.25,Cash,Full Paid,7/12/2019 4:28
49256,290,290,0,0,3,33,Cash,Full Paid,7/12/2019 4:31
49257,260,260,0,0,10.14,29.95,Cash,Full Paid,7/12/2019 4:46
49258,1200,1200,0,0,50,50,Cash,Full Paid,7/12/2019 4:46
49259,30,30,0,0,0,17,Cash,Full Paid,7/12/2019 4:58
49260,650,650,0,0,16.5,69.1,Cash,Full Paid,7/12/2019 5:02
49261,350,350,0,0,0,52.5,Cash,Full Paid,7/12/2019 5:05
49262,98.5,98.5,0,0,0,13.05,Cash,Full Paid,7/12/2019 5:06
49263,200,200,0,0,10,20.55,Cash,Full Paid,7/12/2019 5:13
49264,264.01,264.01,0,5,13.9,22.405,Cash,Full Paid,7/12/2019 5:21
49265,220,220,0,0,0.99,27.77,Cash,Full Paid,7/12/2019 5:25
49266,56,56,0,0,0,7.88,Cash,Full Paid,7/12/2019 5:27
49267,120,120,0,0,2.88,11.56,Cash,Full Paid,7/12/2019 5:30
49268,230,230,0,0,6.8,24.2,Cash,Full Paid,7/12/2019 5:32
49269,544.35,544.35,0,5,28.65,50.35,Cash,Full Paid,7/12/2019 5:40
49270,210,210,0,0,10,26.5,Cash,Full Paid,7/12/2019 5:55
49271,150,150,0,0,5.6,11.73,Cash,Full Paid,7/12/2019 5:58
49272,290,290,0,0,7,31.82,Cash,Full Paid,7/12/2019 5:59
49273,300,300,0,0,3,41,Cash,Full Paid,7/12/2019 6:00
49274,180,180,0,0,5,36,Cash,Full Paid,7/12/2019 6:11
49275,300,300,0,0,2,36.59,Cash,Full Paid,7/12/2019 6:13
49276,840,840,0,5,47.4,66,Cash,Full Paid,7/12/2019 6:15
49277,163.88,163.88,0,5,8.63,13.705,Cash,Full Paid,7/12/2019 6:16
49278,30,30,0,0,7.16,-2.36,Cash,Full Paid,7/12/2019 6:18
49279,2823.84,2823.84,0,5,148.62,244.357,Cash,Full Paid,7/12/2019 6:24
49280,830,830,0,0,20,25.8,Cash,Full Paid,7/12/2019 6:26
49281,816.91,816.91,0,5,43,83.005,Cash,Full Paid,7/12/2019 6:29
49282,3230.62,3230.62,0,5,170.03,292.9175,Cash,Full Paid,7/12/2019 6:35
49283,50,50,0,0,6.28,1.47,Cash,Full Paid,7/12/2019 6:38
49284,200,200,0,0,0,70,Cash,Full Paid,7/12/2019 6:58
49285,680,680,0,0,15,49.26,Cash,Full Paid,7/12/2019 6:58
49286,90,90,0,0,5,14.59,Cash,Full Paid,7/12/2019 6:59
49287,390,390,0,0,2,52,Cash,Full Paid,7/12/2019 7:01
49288,300,300,0,0,1.49,40.59,Cash,Full Paid,7/12/2019 7:04
49289,150,150,0,0,0,19.6,Cash,Full Paid,7/12/2019 7:09
49290,650,650,0,0,12,69.91,Cash,Full Paid,7/12/2019 7:17
49291,30,30,0,0,0,5,Cash,Full Paid,7/12/2019 7:19
49292,90,90,0,0,2,10,Cash,Full Paid,7/12/2019 7:22
49293,360,360,0,0,1,49,Cash,Full Paid,7/12/2019 7:23
49294,970,500,470,0,24,106,Cash,Advance,7/12/2019 7:24
49295,160,160,0,5,11.91,15.995,Cash,Full Paid,7/12/2019 7:27
49296,160,160,0,0,5,17,Cash,Full Paid,7/12/2019 7:28
49297,140,140,0,0,3,16.8,Cash,Full Paid,7/12/2019 7:29
49298,180,180,0,0,3,23,Cash,Full Paid,7/12/2019 7:30
49299,1630,1630,0,5,87.54,137.233,Cash,Full Paid,7/12/2019 7:37
49300,80,80,0,0,5.08,5.48,Cash,Full Paid,7/12/2019 7:37
49301,180,180,0,0,4.6,21.26,Cash,Full Paid,7/12/2019 7:39
49302,692.284,692.284,0,5,36.436,89.064,Cash,Full Paid,7/12/2019 7:41
49303,130,130,0,0,0,14.44,Cash,Full Paid,7/12/2019 7:43
49304,280,280,0,0,1.6,35.7,Cash,Full Paid,7/12/2019 7:44
49305,400,400,0,0,7.29,56.182,Cash,Full Paid,7/12/2019 7:47
49306,15.48,15.48,0,0,0,2.16,Cash,Full Paid,7/12/2019 7:48
49307,247.19,247.19,0,5,13.01,20.11,Cash,Full Paid,7/12/2019 7:50
49308,170,170,0,0,6.8,16.71,Cash,Full Paid,7/12/2019 7:54
49309,180,180,0,5,30.26,-2.593,Cash,Full Paid,7/12/2019 8:00
49310,210,210,0,0,3.8,24,Cash,Full Paid,7/12/2019 8:02
49311,940,0,940,0,30.02,103.57,Credit,Not Paid,7/12/2019 8:04
49312,390,0,390,0,0,76.34,Credit,Not Paid,7/12/2019 8:09
49313,7800,0,7800,0,0,1170,Credit,Not Paid,7/12/2019 8:19
49314,1060,1060,0,0,30.63,58.4,Cash,Full Paid,7/12/2019 8:23
49315,130,130,0,0,10,8,Cash,Full Paid,7/12/2019 8:24
49316,37,37,0,0,0,5,Cash,Full Paid,7/12/2019 8:24
49317,2795.85,2795.85,0,5,147.15,250.2,Cash,Full Paid,7/12/2019 8:24
49318,117.32,117.32,0,0,0,16.72,Cash,Full Paid,7/12/2019 8:27
49319,1538.83,1538.83,0,5,80.99,130.089,Cash,Full Paid,7/12/2019 8:30
49320,20,20,0,0,3.1,-0.2,Cash,Full Paid,7/12/2019 8:31
49321,170,170,0,0,0,21.73,Cash,Full Paid,7/12/2019 8:33
49322,878.66,878.66,0,7.5,71.24,54.3575,Cash,Full Paid,7/12/2019 8:34
49323,900,900,0,5,51.2,80.8,Cash,Full Paid,7/12/2019 8:40
49324,180,180,0,0,4.5,19.56,Cash,Full Paid,7/12/2019 8:42
49325,25,0,25,0,0,5,Credit,Not Paid,7/12/2019 8:42
49326,99,99,0,0,0,12.42,Cash,Full Paid,7/12/2019 8:42
49327,310,310,0,0,2,36.14,Cash,Full Paid,7/12/2019 8:44
49328,460,460,0,0,14.5,47.4,Cash,Full Paid,7/12/2019 8:45
49329,64.79,64.79,0,5,3.41,5.39,Cash,Full Paid,7/12/2019 8:45
49330,247.95,247.95,0,5,13.05,28.91,Cash,Full Paid,7/12/2019 8:50
49331,500,500,0,5,30.75,42.4425,Cash,Full Paid,7/12/2019 8:57
49332,120,120,0,0,0,17.5,Cash,Full Paid,7/12/2019 9:01
49333,20,20,0,0,3.1,-0.1,Cash,Full Paid,7/12/2019 9:01
49334,427.5,427.5,0,5,22.5,37.5,Cash,Full Paid,7/12/2019 9:08
49335,50,50,0,0,0,6.52,Cash,Full Paid,7/12/2019 9:08
49336,270,270,0,5,20,20,Cash,Full Paid,7/12/2019 9:10
49337,625,625,0,0,25.31,58.21,Cash,Full Paid,8/7/2019 11:34
49338,20,20,0,0,0,2.6,Cash,Full Paid,7/12/2019 9:17
49339,900,0,900,0,0,72,Credit,Not Paid,7/12/2019 9:20
49340,380,380,0,0,10,64,Cash,Full Paid,7/12/2019 9:22
49341,220,220,0,0,8.8,21.92,Cash,Full Paid,7/12/2019 9:24
49342,180,180,0,0,5,21.9,Cash,Full Paid,7/12/2019 9:32
49343,100,100,0,0,0,13,Cash,Full Paid,7/12/2019 9:32
49344,130,130,0,0,0,13.93,Cash,Full Paid,7/12/2019 9:35
49345,920,920,0,5,54,75,Cash,Full Paid,7/12/2019 9:44
49346,129.9,0,129.9,0,0,17.1,Credit,Not Paid,7/12/2019 9:46
49347,57,57,0,0,0,7.26,Cash,Full Paid,7/12/2019 9:47
49348,47.5,47.5,0,5,2.5,4.04,Cash,Full Paid,7/12/2019 9:49
49349,86.38,86.38,0,0,0,26.7,Cash,Full Paid,7/12/2019 9:53
49350,100,100,0,0,0,16.3,Cash,Full Paid,7/12/2019 9:55
49351,130,130,0,0,0,18.9,Cash,Full Paid,7/12/2019 10:01
49352,120,120,0,0,1,17,Cash,Full Paid,7/12/2019 10:02
49353,80,80,0,5,8,3.6,Cash,Full Paid,7/17/2019 8:49
49354,500,500,0,0,10.97,78.97,Cash,Full Paid,7/12/2019 10:05
49355,2300,2300,0,0,68.2,322.17,Cash,Full Paid,7/12/2019 10:44
49356,270,270,0,0,3,32.87,Cash,Full Paid,7/12/2019 10:52
49357,580,580,0,0,20,67.09,Cash,Full Paid,7/13/2019 9:03
49358,438.31,438.31,0,5,23.07,38.881,Cash,Full Paid,7/13/2019 9:14
49359,190,190,0,0,0,28.5,Cash,Full Paid,7/13/2019 9:17
49360,60,60,0,0,3,5.2,Cash,Full Paid,7/13/2019 9:39
49361,300,300,0,0,0.53,39.08,Cash,Full Paid,7/13/2019 10:11
49362,557.65,557.65,0,5,29.35,47.24,Cash,Full Paid,7/13/2019 10:12
49363,382.19,382.19,0,5,20.12,40.785,Cash,Full Paid,7/13/2019 10:29
49364,100,100,0,0,8,6.04,Cash,Full Paid,7/13/2019 10:31
49365,167,0,42,0,0,19.47,Credit,Not Paid,7/13/2019 10:42
49366,100,100,0,0,0,18,Cash,Full Paid,7/13/2019 10:49
49367,205.01,205.01,0,5,10.79,19.31,Cash,Full Paid,7/13/2019 11:22
49368,679.68,0,679.68,4,28.32,64.08,Credit,Not Paid,7/13/2019 11:22
49369,2180,2180,0,5,123.71,179.085,Cash,Full Paid,7/13/2019 11:23
49370,20,20,0,0,0,9.2,Cash,Full Paid,7/13/2019 11:39
49371,230,230,0,0,5.69,24.76,Cash,Full Paid,7/13/2019 11:40
49372,263.34,263.34,0,5,13.86,22.34,Cash,Full Paid,7/13/2019 11:43
49373,190,190,0,0,0,26,Cash,Full Paid,7/13/2019 11:45
49374,110,110,0,0,5,10,Cash,Full Paid,7/13/2019 11:56
49375,1740,1740,0,5,94.28,144.446,Cash,Full Paid,7/13/2019 12:06
49376,64.8,64.8,0,0,0,8.3,Cash,Full Paid,7/13/2019 12:43
49377,100,100,0,0,2.69,10.6,Cash,Full Paid,7/13/2019 12:47
49378,60,60,0,0,0,7,Cash,Full Paid,7/13/2019 12:51
49379,19.18,19.18,0,0,0,1.54,Cash,Full Paid,7/13/2019 12:53
49380,120,120,0,0,0.6,14.4,Cash,Full Paid,7/13/2019 1:07
49381,220,220,0,0,0,28.78,Cash,Full Paid,7/13/2019 1:09
49382,200,200,0,5,13.22,17.719,Cash,Full Paid,7/13/2019 1:26
49383,41.38,41.38,0,0,0,5.7,Cash,Full Paid,7/13/2019 1:27
49384,187,187,0,6.5,13,14,Cash,Full Paid,7/13/2019 1:29
49385,150,150,0,0,0,19.62,Cash,Full Paid,7/13/2019 4:14
49386,2374.24,2374.24,0,5,124.96,200.64,Cash,Full Paid,7/13/2019 4:24
49387,154.85,154.85,0,5,8.15,13.1,Cash,Full Paid,7/13/2019 4:25
49388,60,60,0,0,0,8.65,Cash,Full Paid,7/13/2019 4:32
49389,16,16,0,0,0,2.34,Cash,Full Paid,7/13/2019 4:33
49390,100,100,0,0,5,8.71,Cash,Full Paid,7/13/2019 4:33
49391,10,10,0,0,0,2,Cash,Full Paid,7/13/2019 4:38
49392,260,260,0,0,10,25,Cash,Full Paid,7/13/2019 4:39
49393,20,20,0,0,1,1.8,Cash,Full Paid,7/13/2019 4:41
49394,100,100,0,0,12.06,3.28,Cash,Full Paid,7/13/2019 4:45
49395,359.39,359.39,0,5,18.92,30.785,Cash,Full Paid,7/13/2019 4:47
49396,290,290,0,5,20.51,19.995,Cash,Full Paid,7/13/2019 4:50
49397,1119.11,0,1119.11,3,34.61,125.9184,Credit,Not Paid,7/13/2019 4:56
49398,120,120,0,0,5,12,Cash,Full Paid,7/13/2019 4:57
49399,320,320,0,0,5,37.39,Cash,Full Paid,7/13/2019 5:28
49400,60,60,0,0,3,5.22,Cash,Full Paid,7/13/2019 5:40
49401,64.6,64.6,0,5,3.4,4.6,Cash,Full Paid,7/13/2019 5:45
49402,1239.73,1239.73,0,5,65.25,103.891,Cash,Full Paid,7/13/2019 5:48
49403,520,520,0,5,38.4,53.44,Cash,Full Paid,7/13/2019 5:53
49404,120,120,0,0,1,17,Cash,Full Paid,7/13/2019 6:02
49405,558.13,558.13,0,5,29.38,53.925,Cash,Full Paid,7/13/2019 6:06
49406,40,40,0,0,0.8,4.54,Cash,Full Paid,7/13/2019 6:09
49407,119.9,119.9,0,4,5,11.304,Cash,Full Paid,7/13/2019 6:14
49408,370,0,370,0,0,19.24,Credit,Not Paid,7/13/2019 6:15
49409,600,600,0,0,34.1,50.95,Cash,Full Paid,7/13/2019 6:19
49410,820,820,0,0,35,78,Cash,Full Paid,7/13/2019 6:25
49411,250,250,0,0,10,26,Cash,Full Paid,7/13/2019 6:35
49412,250,250,0,0,3.9,33.85,Cash,Full Paid,7/13/2019 6:40
49413,40,40,0,0,5,0.9,Cash,Full Paid,7/13/2019 6:46
49414,154.45,154.45,0,0,0,20.56,Cash,Full Paid,7/13/2019 6:49
49415,835.22,835.22,0,5,43.96,98.871,Cash,Full Paid,7/13/2019 6:56
49416,593.5,593.5,0,5,31.24,50.523,Cash,Full Paid,7/13/2019 6:57
49417,2246.11,2246.11,0,3.5,81.46,169.12505,Cash,Full Paid,7/13/2019 6:57
49418,44.4,44.4,0,0,0,6,Cash,Full Paid,7/13/2019 7:03
49419,370,370,0,0,4,46.8,Cash,Full Paid,7/13/2019 7:04
49420,650,650,0,0,8.44,110.52,Cash,Full Paid,7/13/2019 7:08
49421,200,200,0,0,1.6,23.24,Cash,Full Paid,7/13/2019 7:10
49422,650,650,0,0,25,89,Cash,Full Paid,7/13/2019 7:10
49423,3049.35,0,3049.35,5,160.49,273.428,Credit,Not Paid,7/13/2019 7:11
49424,167.46,167.46,0,0,0,21.04,Cash,Full Paid,7/13/2019 7:17
49425,1100,1100,0,0,46.6,102.8,Cash,Full Paid,7/13/2019 7:28
49426,27.67,27.67,0,5,1.46,2.4735,Cash,Full Paid,7/13/2019 7:32
49427,866.6,866.6,0,3,26.8,84.318,Cash,Full Paid,7/13/2019 7:33
49428,10.83,10.83,0,5,0.57,1.23,Cash,Full Paid,7/13/2019 7:34
49429,649.48,649.48,0,5,34.18,62.477,Cash,Full Paid,7/13/2019 7:36
49430,322.27,322.27,0,4,13.43,29.872,Cash,Full Paid,7/13/2019 7:38
49431,150,150,0,0,5,15.2,Cash,Full Paid,7/13/2019 7:38
49432,30,30,0,0,1.5,2.61,Cash,Full Paid,7/13/2019 7:41
49433,48.41,48.41,0,0,0,6.71,Cash,Full Paid,7/13/2019 7:42
